rating,name,reference,price_level,lat,lon,opening_hours,vicinity,photos,id,types,icon
,Aaron Cafe,CnRsAAAAQ380dpR0n6nARUlaAxPln36AommROsxm25W8Q7813_fyYsTbdxBBE0hezpoBg2il6wEKwXfDktEtsMqf38zBFfsxAeaE_pogkHtuhkSGisNJG9iO7M7haMhucVIKGhw_4gkhpU-frYQykeI-JsQumBIQRLp4W-F98iblixiXEmEGYBoUY1czXpdEYrM9vSChUMsNJX6Al-g,,40.78565,-74.013764,,"5708 Hudson Ave, West New York",,0097890f895ab4ec00e47141ace070a0f0e5b39b,"['store', 'cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Lucky Star Super Coffee,CoQBegAAACV4cTmEPeefBiFzqmn012bM6eExay4pvtvJzzs6XGRsc085aILSGZXGCfTVtQJWUowT-jtJVLUcAwgBOfi2J0fEFIB4AdxbGVEFeyiZi2qEEWdBqLKsucKSJkZ26CbV6yNVc2Vjsq1dtDm3-Mm7T8eMuqxK5j0hcWj7SV850OrsEhDLNQFtSWwMEHDMsty2OZdSGhS5uiFYPy8jJnDsVkWz6J03tJgrkw,,40.715775,-73.996608,,"48 Bowery, New York","[{'height': 648, 'html_attributions': ['<a href=""https://plus.google.com/101084177775161897744"">Walkerthirteen NYC</a>'], 'photo_reference': 'CnRoAAAAKbXyvqVE1nm54Q7QZn1cu8ZMZBgmlXkIPQhsWtay4ouycX-HWMsnX9En9Se8GauzQ0ZE7DO9BrVSK4BxWC4-HCrKVKumFRAibU5MzBItO3oGvS97twKVn8ESF86oWB97KlJ4eTSgkd9326Fbi-7FBhIQylOzNunj6co_NiGAJbACEhoUoyMNmKUhGLAw3fENY8hm6CAvLZM', 'width': 1152}]",5bc12d4bc308056c7e6cc704411f82e7ad0de342,"['cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Coffee & Crumbs,CnRwAAAA32ekS1pXmqyiOoopAjyblGh6_mwubFa5YInTW53e5nSDxacbSbOPmX4Zk5gxrhXYWWN963KnRkO4ECW-s81GF7XctSPex80knyouzWlSN3tG1PNZ-4ZswM2if3ThB_RpNz26uPYdlCh80aqXli2J5RIQ_79k__fQZKxYQg1jETZ-oRoUgx713QTI6fkEHbz7G2ZrcQOrSDM,,40.75536,-73.993493,{'open_now': False},"330 W 38th St, New York","[{'height': 3264, 'html_attributions': ['From a Google User'], 'photo_reference': 'CnRsAAAAv3bqqZ7V3qkKG3kHxYtnEKeMJZvbB1-h-8fOyisqax9oX7bKUgexwrTICb1Z7ZzNi8wuewHEOA8toqW7Cm8YPHO_bNLHFU3gGeJLZJOC9IWRq73wm23mCl1367Z8g4gOx1VrPjGq0OfgtpiBfYoANBIQnhL5ZZrQVPC9zRPEKMk9FBoUK7SK2pB6vHe-Qy_uPB1FqRc4Wrk', 'width': 2448}]",3daa35497dbd95f13d2fc054fd8f5f0ef36e3d75,"['bakery', 'store', 'meal_takeaway', 'restaurant', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png
,"Crown Fried Chicken, Pizza & Coffee Shop",CpQBiQAAABOAN_C83IA_UzsQmqSk64r1sZ_usqCixK5SUJ_frLZLl4_Z9_SgFwkfgeR5LdcIZj42YkyxYVdT8jA_NkoAnxut0mi2tL-su8ZczSSGMLANg437-Y26RPYEna23t5mDGF5zaa8G5P6UZhMrAMqBFWvopgIFn7Wlty4rcVFMRd3GJOM83T7IrGtEQu_4jSqBvBIQkhsByEq3hNWWRTLSd5GLixoUT7XFxhmVVE1mGr60dnKe6qUR-P4,,40.682783,-73.950238,{'open_now': False},"470 Nostrand Ave, New York",,4ff6fc0ef9e06049cf5843fe9482456ae8ed9630,"['restaurant', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png
3.3,Cafe Borgia II,CnRwAAAAhyXq7NqWxUDZPIC6aaoUMVMsfZ84klRc20tOnY2dW8Hy6ZJWC2tHKnmRe6GLka0fd1rqmF_dGAiy0T7t4Cp5vDZRJpzzF2RWv8ZQtD375TMGkHJv6VOtYKArjhivkbByOWHPy2ZEBZ8MXMrlWJZ5PRIQO0UHPTlCGnJMcQTu6g428RoUsflKx-bIco6b29AeQlnszmRZAus,1,40.726076,-74.001291,{'open_now': True},"161 Prince St #1, New York","[{'height': 250, 'html_attributions': [], 'photo_reference': 'CnRnAAAA-HGehUQEJzzaP7pM46CHf6rnm_4laaS7AbygKHeKx6gXsP__Ic5XQ8n7ldeET4tzLMI4WRk6o7nVwn7fS4ElcwnS5VM5sIfKVAEaFC_ae_P4nj-ejBeLbYk64oS43FUCxi2UshWlABGAzU6PtGceKxIQd565oMiQJWJoQb6mqQnRixoU0053lhY_Yl4Rva8SBcISJHv_QEs', 'width': 250}]",458cd83cbba444b246661aa588d126279d16ed46,"['cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
3.9,Dunkin' Donuts,CnRwAAAA8MQqC-RS2wo-awwqUZLoWsN60PaC4HYxp_63JdfPQL817vBJZEguIPDXX4J1DPNFcXrH4-wAewMxp3go4Hpk4YOidMitzne_c219TNWSroK4RfXFzZ-6-JrgO4mumZNcxgyNk8bZpRzX5TEHGBAhfBIQI5a43OqNkgMRydU_VcEaRRoUuKDXmzW74G2B2od5NrZyhurj_hQ,1,40.685833,-73.915939,{'open_now': True},"1556 Broadway, Brooklyn",,09dda042f154b4741e0f768ce0a09342c6dc9c25,"['cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
3.8,Starbucks,CnRrAAAAVtLyuHrPTnp_VhxrSTQy43CMifOMAw_hvD517fWu7oQYdQsXc5jAO9BeZaiyJJuv9JlYGfVkchGGPPORfVJX1lXjDVZQXuJwM4QVaDXpTuzXuy60g82lIX-eXRxVFTTYbkKOJjSp1LoeO4PwneVjfxIQ5q5tFv9pMzoaW-pGDleYxhoUzkyLDdr96wHLT6M7TljTLNCt_D0,2,40.712363,-74.008428,{'open_now': False},"233 Broadway, New York",,2a93def9659c5b516c292b1c58a403abd34fdfdd,"['cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
4.2,The Dish,CnRrAAAAAYEh-doPMXhhjdbGZhz2T3YfuqRfd2htwnZqd2-ynqRqamtf8FkmeDt9JI7hXGTYg6HO1qXPNCBwG7m_nA2DZbGpH3VZgePEa5rYQJouZQecEJx5EVIKtWGWJQxfyN1u-xOtqUP8x0xvvN7ZJJ8YphIQPN0u5gXNL0WFOaseDnREUhoUTs-U1REs6NZ6sfGeETRFXMMuIOM,2,40.743701,-73.999927,{'open_now': True},"201 8th Ave, New York","[{'height': 2844, 'html_attributions': [], 'photo_reference': 'CnRnAAAAa2kqdBUT3D-k6tD1TPDmfmDvGDujVp0GgbQK2xR6cNZS-Cfu_Fh7738Okftmhe7WIRTgEsvKQNcK-oucxI51rCkBvhuRi9f9Q8vp6fOwm8wNMPbNrEGeVgDCP6OiM5xNs65h47GHmQZb29IVtLIxZRIQKIpFZelF3QPDVHFjfx8MsxoUom-LNgSRswDg_oy2b_UK8HVnBYM', 'width': 1600}]",79d8d7077f59fae1d8dfb64d3fd7de84675958ba,"['meal_takeaway', 'cafe', 'restaurant', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Bedford Baking Studio,CoQBdwAAAMoa98cP3SJ5jgrCYVmczp7n37YPBwpyhbB80VO4zL9SPN4nu4c6OUBIxnKezbNN6ypjGkEK6gQDlJDPC988oTr_CVWtY664aQBcJJBNC7Ds8BXUEqzeAwGlr-Bqx5a4TPws6qd1VGXtA3vWV8iYV4fQs1xpLgNegCs5I6kGbycPEhA-qcqduIEQpBosM_pLMJUkGhSiX0T7z7spf_TowFz2GEWBYt5Ygw,,40.712059,-73.962536,{'open_now': False},"347 Bedford Ave, New York","[{'height': 1365, 'html_attributions': [], 'photo_reference': 'CnRnAAAApAFnkcq8mo2Dvpt-vzCrUf821Ub9Rm0HQ7ZwGM4UU5G6f61yNSKpxEEpEWA-haytGT0ANPM0JGj33eAmBtGJPyhuVw1yMTOi8gzFLvpJpSUA75UrSvJyHqDNUF9SjkKBFdPnWBBbrkEDCYktpAXJJRIQwBA3sjpXD-cXRi2omedDxRoUaaS9YWQcAalOCC9oSizWx7msTqc', 'width': 2048}]",1195e41e954603704c8adc30e5b9972ea301e3f2,"['bakery', 'store', 'cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png
4.1,Cranberry's,CnRtAAAAWBnOxg7n1MLgfgIyrIeqCrSCbDUQfEVVf_PW5F7IywMYqO8yLU7xy8U4n7Q0J_MFHFq0KoS1TybN-A7EkfoPYLm2utXlq4_db-IQd-T54ydDpy30sukoq9Go1Kt9dazgcyy_N6DqBItlfTGXaSHbExIQMlnh2A6qEKHWWvLOrOVQjhoUY3a_TCxSpV-J6WBPUgTmHHCXFbE,,40.699573,-73.992148,{'open_now': False},"48 Henry St, Brooklyn",,0decda523fab619d83adb2a56406d02d0a4a941e,"['store', 'cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Oren's Daily Roast - FiDi,CoQBewAAAOUlpXyfKGYoKUXHw5uafX-n6LTapfNP8Ueb8BzzvYjl23PIU0OjfU_5tEwYWm-BBKxiBGJRZe6NkHmExxSXj4If3t36cL4UKdNzbN12UHmJLkXNqnSbNW5CLg5Cs3SUGXruSVzoRYP2VkX7MyozEmA95b5b7vykwD738k4Op8coEhBwXxIBl2Ru6F3Xtq6qW6hXGhRGzyOwy8o-2b8vKaf0wfVVLp1EOg,,40.709548,-74.006649,{'open_now': False},"135 William St, New York","[{'height': 1000, 'html_attributions': [], 'photo_reference': 'CnRnAAAAvnTNjNFOCW5ezUBsuEpEJttYH_WnN9Fm7vzCoxsMsw8Jjf6Ml_UKeIzdx1qzS6Q7_QMclmGHaQIC6xyMdUZ4emEBPmxDz1kKxEA6_KZpxWS_eIpl6lEHVwhcmYjQj09bZrT5k3MYitLIz-rYODggSBIQOrTaX_7R0m90Jk3kwb0IghoUwbx2U6rK5J8f2k-8dmtwQf1pZTo', 'width': 750}]",2ff1dab98d9e91fc41f6b9fe3e16a7c475b67061,"['cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
3.7,Caffe Roma Pastry,CoQBdAAAABaBcOJ-v1CxPDsC_fZVf2ufW3SSaMXCsys07OC4djNswUWWuRTYTEFa4hNqe7eyRIRC4uajz1_E6787Jr5wJuORE5HUC3ACCHS7cuKbVlPYUHPN6cvsxkyzbrk0-cpfENlAKkGmQf8ai2pkYvxYocO6hAhcRz-WDDBAxROZ_BbtEhC2-ATVKnk17TD8EbIlQ3yRGhTrO2BXQkQpWATDuQHyHjAkf3YxKg,2,40.720351,-73.996767,{'open_now': False},"385 Broome St, New York","[{'height': 581, 'html_attributions': ['<a href=""https://plus.google.com/107328937404712930855"">Ian McLaughlin</a>'], 'photo_reference': 'CnRoAAAAHJuBhlOCCJO5-GfB9sClgAKzOiqVMBvQ_qISRnYvBL9fgj3vwtMc7Wy1Dk6-RSsxu97M7jjF076xZ7xaPuWvY6nwjv6_XVvphDgUuvnMIM2Nz4VlkMfJCm0DN5uIrNZLYKguY5Osr1OjyBW0wLUWzRIQf-f0OuzbnsVoEmIVnZ4l5RoUelS004enmyJuILIhnW7xhztRO60', 'width': 581}]",0d3d7c98272a7cb65e1be23b277484c52f246752,"['bakery', 'store', 'cafe', 'restaurant', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png
,Dunkin' Donuts,CoQBcQAAAJiSEV2Vzw6y9wfCZgkkiiC5eKT8ddvgPp2d4882zaCKyDTqWMajUn-CmadFr6HXKrGboVYYklPAODkCnCwtEoxDZ2bqXIhkvx4Du5kK1v-HbQ8OMMFjPF_zmwUh3nAM7-fUg7QAHiuh576uq6UGRqW5XqdnanW6fxfwRDsp3xoAEhAfp87KWPr6VIiZmY6fPWg4GhQ8zmcA8y2WIW6CJ1CpBmOcvMSUPw,1,40.608475,-73.95726,{'open_now': False},"1691 E 16th St, Brooklyn",,20e267b38b66f4f58af569a783c5fb982b5534ac,"['cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
2.3,Dunkin' Donuts,CoQBcQAAAPUY0nkq6cZV72whWVtO6v5FdAWCCUppxmAyXy8zqaL0y8ymo4wCHUd4tWZlEm90o3nYL5dlIEO4Hn2P2kY-5eaELgFn0dc2QTeoJi9pqUJ7q7eLaKFKiSJythmdIii-viDh4119v4VkJIvoekrool-zwYST9p3rN-H-KOfYfIcJEhDiXYpgr90_uLZ0uQA3O0T8GhS0dKclRuEbk4V3FUyl0OvFcUryhg,1,40.694811,-73.853114,{'open_now': True},"9217 Jamaica Ave, WOODHAVEN",,73d24ca1069b7f7809802412ddd51c176ef791fe,"['cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
4,KEKO CAFE,CnRrAAAA-SRQwuBdQz7tG7wgmpd_fDXMjYVadelPlWc3XTtTQsyh6xYamRER0eFqJ3fOZAQhT3vgAcIbTfpEHU9CsrTr7gYw6zLFhU8aMRmsMKDV7wJVKzHv5xLWfI3Qm5IxEJQ9JdRKLC0gTZpgecA5GjZNrRIQykzJItMNydSbS691m72nchoUUNz-3N4NUkmDDUsszlTPcCF1rj4,1,40.74537,-73.984535,{'open_now': False},"121 Madison Ave #2, New York","[{'height': 640, 'html_attributions': ['<a href=""https://plus.google.com/113424734003341692014"">Joe McManus</a>'], 'photo_reference': 'CnRpAAAA7ccz1664bJ6eIJxjoNlbI_1kJeMMvV0jc9uxIGzOv36YRw8x9aeNyKGVHEFSme-tA3Qfkfzbt7_5Fah38rc_UCgYbTDg8Et9WpnUHrZbNq9FYGvtgQzelHO-UZDEuHogdromxnas7LfQwnwy5sw4PRIQ9ZFutuZXwGB3sCu0HIOMpRoUFC6DeaakKRhYPIPM8zKmxLPOFP0', 'width': 480}]",13d1e6c0a8bc6c66d64efe7af92f04d512bdf012,"['meal_takeaway', 'cafe', 'restaurant', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
3.3,Naidre's,CnRrAAAAs7UKIpF76VoYpZusUVdqy-WY4J18rtad4AvLiKA97Aag_zO81yeYz73qDUJDmI2myXapniojuqJmN_ZMIXqNWKxnuOtExrKBsKVkx4wjPWthYRlHCrUCPn5O1RGY93y15ThH_BCYeBxNvcfSATs8EBIQeZgZmKLL2wyn9ilo-4PnphoUnsnGcBIDXG0pcioBjUaXRfNDkBc,2,40.66537,-73.982993,{'open_now': False},"384 7th Ave, New York",,9aa84be33f189c9bd7727092379887e2538dca12,"['bakery', 'store', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png
3.1,Starbucks,CnRrAAAALIJ8ZKt0kqbenBpf57vW8rdpRsjiZqwHyfJErWmMBZJNgO9J66t33u6bZmlgzbEXtVL56p4rQWp3711r4D8GndzOlFoBfuYIejo5OeXkltwsfX3vCw1lR2FOjYC8bmY6L2zdq2lRy_R2mIs29CdqoxIQbt0vDPi-geb_jpWZ-RT2TxoUwBCigh_Tao-TFrt6GkeEdNtM2pw,1,40.741159,-74.001276,{'open_now': False},"124 8th Ave, New York","[{'height': 2048, 'html_attributions': ['<a href=""https://plus.google.com/102115532715820491095"">Andrew Miller</a>'], 'photo_reference': 'CoQBcgAAAP8GVVXffGWFcIFn1Z_kXSIFG5nHduzV_WtxgnjuigOeCuqg_AAKQ6vJvEAo1dOaa9tHkulheSTxuzCUx358EbatGLP8dT2181uZcp4lTYlI05-zQDmLaid0aBDyEb-UHrawVOl11vqyDtiHtSAkdgitmXANsrwNVXfuNRIK8EUDEhC-pSgkzxJCI8NkuLWXMndCGhRxRvMNl33rCRZjQY3bruGqTQLHEw', 'width': 1152}]",d10a3a9c683520962c2479ba8dc5529f5033f838,"['cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Yorkville Coffee,CoQBcgAAAF9PiSFJ0SAfLW5kVpK7-Tmt5-Ur7W1V75O3sF3aV1NwL38CnW1Neu-_z1rda2sgLqiynh0faiUj_iL3axxbDrHlNuRAyJtvoWo3-njBft4HshezBMQp3aQLSEZYBUQYCcAfFTVq2vJ3tqlgK-yaMlWvOEf96fDJy7m3KcEp4oQzEhC0T5KP4vz3u0wkEvacGCjqGhQ_5lP3faxuPUGfNhInvfImVzoMkg,,40.651831,-74.016773,,"123 47th St, Brooklyn",,7ad67ecabcd47fd3df514fad32d2b9865d7a5c27,"['store', 'cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
4.1,Bunga's Den,CnRuAAAAitkVtMHkMVCQ7ydUV2KSlqFbNHvaWRAH1AzlJCy8pO7tYFRNCi3w42ohCY2YPzmy50LYmlBrKZUaBjT8ZC22U2cJbhO1XZ9uNxmxeKDoTdGSBDZNnyoh-TU-inBlmas-ChngYinX8OgHwSJLy5H0HBIQCoDSmPBD3DhTRXNHIJ0aFhoUsCYLYHhwPjrrpF9wo1nNagLF7O0,,40.738259,-73.998403,{'open_now': True},"137 W 14th St, New York","[{'height': 1088, 'html_attributions': ['<a href=""https://plus.google.com/117795876860203452280"">Daniel Rodriguez</a>'], 'photo_reference': 'CnRoAAAACYIvAgiYeTc_3bk8nQxLXWPQ5SiXIjnaafb2Mxi9zWzw_0Kul_FsNzTK27fMFbGtHLqzo3ashEO1BRFKy_Uwjx479LNyY_3kGrjrLTSDvmWX8Lft69VYSzQmc0cDcvvrq8SyaKnWMkVWjLlz8aWttxIQdlSy-Bj32dZny6aGyvuPaxoU9qtnjBl9DxZteOTyodF-aGeNPkI', 'width': 1088}]",d8ef32c243f6a725010be87dd9fe08e21246f778,"['cafe', 'bar', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
4.1,Firdos Inc,CnRsAAAAecf7v4WUNcup7FWkHwRJM7SDEqECHN7kCXI1mYc4ClB8FuWNeV8TFzd9VQXHIHPj65ji3l9Rm4fMBuDRKGyDLxWzkCb1XUjIgp4xmuGna7izS8Re4orTVF6rDzAQ__XvGtUdyW42iPY-rO4PKDyCjBIQM7mwE2EuqUbwxCJ-05IaKBoU2yrQdS6GImXCmFpxpZpZkCX1Hek,,40.767314,-73.911946,,"2521 Steinway St, Astoria",,5e9c8602a54b174abf56188d6728d360678335f4,"['cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
4.3,Landmark Coffee Shop,CoQBdwAAAG_BydGqwaeSC3emODOPSKdOO4zOInEA8eqWe5V5weUrwvtwXURBq28MHzOKr6e3Anoj1-ZfK6flNtY8oHn7hYi2aE1yYnog1fl62MlUO34ncCpVXY6VXbfJ2Nk_u-yR-v0ZTIEEkdRrgKa3IJiZO_CtWuT3uTbp-R1TsKO2YLXpEhDadD6co7TiGSPmbHAnZikRGhQDP4g9Z7Ee1cUcHi6Kr9gcUyWZ0g,1,40.719996,-73.99863,{'open_now': False},"158 Grand St, New York",,9fbb100abd8300d77b0cd6babc31f2b74e5e8f2a,"['cafe', 'restaurant', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
4.2,Milk & Roses,CnRuAAAAxOpgbdztIf6heJKmvuMdZtbe1ZZglOvz6X5ldP1Jfj1lbritreP1hav5vbXQkPBpGDdxJ_0Q9yyi-68PdqZCRGUokvm_Dm0TJLdASeDoRSZcEjIEuQywh4vC59_Cfpv8KsDjXo--0aNQ2ZzEeiVxXRIQMJ11asLjHOMubMW3DJXLzBoU70Kf10HKxb8e2SB3nOpswIuahmQ,1,40.736409,-73.955118,{'open_now': True},"1110 Manhattan Ave, Brooklyn","[{'height': 1536, 'html_attributions': ['From a Google User'], 'photo_reference': 'CnRqAAAAxLoHW3DJlIPufkZtnWIHTJJWk9EuPGb5Yjyu1Gcb5MHyLSW7yY05OMr8ZKEi_vmmO6KLdnAwgX1N1YovLBVW00t6-EWHJrTaaBB0SKI3UBLR_qAetwaO0kvcsX_Wl63ml0hTHYoJ4v3qKOYXKarpDBIQQM4aiDoLlYJPFUnWJdu19hoUW7vYGyAof_8pAKHBqL8oKpW3_ug', 'width': 2048}]",e30b1fd9c3faf1c52f7694cca5391a4312fa2cc9,"['cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Market Cafe,CnRsAAAADzyfuGpcnP4Ff6Uh-MpLaH_olECAThiPA47LzPPLXv2WiNfq8wTpP-gXxM5b6JEnvc0jdv-OC1up26x-Lydp5HEeFibBYactivtDTWQUDicjAemZOO3imR2uzZX2zOZWVP40NMpfHqw63VB0CLiVlxIQTzJTxo5wgfJe_qQUcKuX2BoUioESmGPEZy80r4hfVBVAKqgzr_k,1,40.75844,-73.970443,{'open_now': False},"601 Lexington Ave, New York",,15c050b5aa2d4a6279cab0f1c32472548d03519a,"['cafe', 'restaurant', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Edwin's Coffee Cup,CoQBcwAAAELbMxhZ6JbgxndifuIGB1VYFfx4B7OqCXAL4x_FQy-5EtpOesf-70oUqcPYZHr_9UZLJOUd0Kx8Y58pNdApmLp7ft9WSOGsr86rgtEsXoLX0D552MSJ8Yf7A5uHdtwSU0nFaU_YVFuamjn120YMOE1-RZv8Uh4lzPaK1wxg9ZV2EhAiKQyQnXhvudwb_pOOzb9DGhTYohp7d9rFVDtp3FQuCnuBttIQ7A,1,40.636182,-74.027169,,"241 Bay Ridge Ave, Brooklyn",,153618fbc0aa943aad6ee98d47cc731d4bd83efc,"['cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
3.7,Cobble Hill Coffee Shop,CoQBeQAAAPfCt8OslzXLna2h6cIEAhZbmRlBC3Apl_tjz6Yr4CeneRTojnS5PWSOIDsaVf_HNECSxNdDbzN-r3iJc36BYrb_yq8n4umvhZZH73odntmTUgj8lbVKC57AdY1vSBQtwqarscZWlsyGAaC6-RvssbOyBpjb67obxzGXSO-zha5bEhCK7M3F93nj4zq4mGUFXAmyGhTzdumul09lVxKLlbfcorfRSVFB7Q,1,40.683458,-73.995596,{'open_now': False},"314 Court St, New York",,2f25d89cd944b0a7612f3be95cf43bbf04685b41,"['cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Dunkin' Donuts,CnRvAAAAJaEhhOLf_1M6-AkoYn6CH_Qo_WUiLSkMKkHVEbE3Byfq1I8cPkybehKpXSOvZSjZB8vE5J58Z_hh_DUsONQPozkmEjrOSNe-BKOqPbV-7GEg0l9ayfsXlQBiiKP5EPZfQn3JiC31EFiAPyZF3gp6FBIQ99hQzurqtX4uHj9y7vXOfRoUC44YLSknzcjok2OiDywuSa7ESbA,1,40.667842,-73.980933,{'open_now': True},"306 7th Ave, New York","[{'height': 768, 'html_attributions': ['<a href=""https://plus.google.com/108719588316767449029"">Traci Cappiello</a>'], 'photo_reference': 'CnRqAAAA8lzBHlZolLRIk2Wl33py1WoQ5OKtNgxU4zB8yGXODbHoOgr__DSlnrwfcEjAqHPkVbtZZ0xo9Yw8989QGvVGdGedssA9P7AbrTIlugNe52VWMVMVvKQoe4_Fr7t0UuCoc2-ie2DkCyiflCJ6ua3hoBIQW7m9bUvbNewFId5HnYFJOBoUIi0WWjKPtQSccMn3-ABBsCFd5hE', 'width': 1024}]",2db6d7a608c9d8c38e453c38de5d136b8366033e,"['cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Addiction Coffee,CoQBcgAAAEcwfeTxKbMebIhb-EB-4XO8TQwyPdOHwvgFPuWZC4ghwqeZtZtbqKwt556FmEAxBFyt0Zew-HdtvQE2K7LUicBz64jLQp6E5JuYGZbyscCuc1wEEIT3IshpHLbAl8OjhyRe0JSQ6Zmo4zkB-3cSnaPcc16cj1NxuZWlFkZJsMtbEhCZbmHJ_WRJASDcgBVKbJ0CGhRViZVxQxD2V3WtVqpN54Pp27ngfw,,40.776585,-74.027852,,"540 39th St, Union City",,98f086f16bed9ffbb3031489f837f1c7adbd2fc2,"['store', 'cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Dunkin' Donuts,CnRwAAAA-SXMrqcADCzctDuvA0FJ7YgkyujKvbsQ5xnUbGWfezyTk2itBy8jC9Kp1rdN16eq-CjomUCKol2vhFPnVhG7Jxh54rzBXfytXQneGBIqLx6YhB6qvDHn_elaGZ5DVYLlQOojDL7w3dthcW66XM2RTBIQxmfFCOyV1hFdAC0BwK8DNhoUFqZBHVQzUcH5gx07iiKzJAx6FYM,1,40.690992,-73.924259,{'open_now': True},"1285 Broadway, Brooklyn",,bb541e3bc9e9955713eb89d34918e2a4bd3d75ac,"['cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
3.5,American Table Cafe & Bar,CoQBewAAAJ8EEya-0JMWjUHs1p2J9mxCIryGq7Lb5oOG_F-Ia1oJJIRA9QA_FOw-AW7JBL549GGa5GLxdUHsJGFTLePjDJ_5C9RJyGv2nMv_p-5Ce8hAFtyMBkhkXoGT72HiQPKWLCyduyei-cvb_K7vdKO_K31RNSq5sgB6H-J-jzID9IJxEhB4Ob3pS2UCXpxcfuPC7gIPGhQtv5mmMG0_mSCBz-76SRVG34AedA,2,40.773509,-73.98268,{'open_now': False},"1941 Broadway, New York",,f063fc7f13fe9420eeaa5ae3a44224c6bb34946d,"['cafe', 'bar', 'restaurant', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
4.5,Sustainable NYC + Cafe,CoQBeQAAAP2Xrp92vABJRxC81OvHuPw4K5RUUO-k4nOqB_62ECwmPG9mZafapGvcykAV8UOaJo_63Td-sBqkfYNqcGAwPYksI66SL6bNWe8c7jl3MxNvhNZUbuYoVQF48gjCzCVXlKdNz58FPF4srS9oIAkryDDw_FtNqXdH8pU_Odc5OeAiEhDmwDd_U0WhIeePaeSuqqKBGhQV8KIVk33kl5iPntJ0bqo_Ga_PVQ,2,40.727152,-73.982933,{'open_now': False},"139 Avenue A, New York","[{'height': 1067, 'html_attributions': [], 'photo_reference': 'CnRnAAAAeEiVPf8vklL0up1xWtY5Zb35LSMXstRN3oRmqMyDSL3nC2QMGZQ7p_cttg8sFuLlMxgHsKV7lZuDvBCYVVM0sjZEkjOM0o1ktNj7s3SiWXTsbLidK_QygkqUWseQ2dEP2_dvqOWKJ24EWtMleP1nGxIQRYBU5hZqWuP-t_Oth1UeuBoUulfjd1Wl0f8Jh31iMx-g6ciVs_Q', 'width': 1600}]",cbae9c7cd43389fd177fbdd16f8f4b67c9594e4f,"['store', 'cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
